seller_id,week,total_orders,breaches,sla_breach_rate,avg_rating,n_reviews,avg_exposure_score,total_impressions,total_video_views,total_live_stream_placements,n_returns,return_rate,region,primary_category,tier
SEL0032,2026-02-02,1,0,0.0,4.0,1.0,57.400000000000006,10639.0,5647.0,22.0,0.0,0.0,Italy,Fashion,Bronze
SEL0032,2026-03-23,1,0,0.0,,,56.25,10269.0,4158.0,20.0,0.0,0.0,Italy,Fashion,Bronze
SEL0032,2026-03-30,2,0,0.0,4.0,1.0,45.35,9132.0,3315.0,18.0,0.0,0.0,Italy,Fashion,Bronze
SEL0032,2026-04-20,1,0,0.0,4.0,1.0,58.85,11580.0,5111.0,20.0,0.0,0.0,Italy,Fashion,Bronze
SEL0032,2026-04-27,1,0,0.0,5.0,1.0,43.0,9275.0,4414.0,13.0,0.0,0.0,Italy,Fashion,Bronze
SEL0032,2026-05-11,1,0,0.0,,,45.400000000000006,9304.0,4136.0,18.0,0.0,0.0,Italy,Fashion,Bronze
SEL0032,2026-05-18,1,0,0.0,4.0,1.0,53.75,10779.0,5261.0,19.0,0.0,0.0,Italy,Fashion,Bronze
SEL0032,2026-06-01,2,0,0.0,,1.0,39.733333333333334,11517.0,4822.0,20.0,0.0,0.0,Italy,Fashion,Bronze
SEL0032,2026-06-15,5,0,0.0,4.0,2.0,38.233333333333334,12328.0,5181.0,19.0,0.0,0.0,Italy,Fashion,Bronze
SEL0032,2026-06-22,3,0,0.0,4.0,2.0,46.199999999999996,13478.0,6997.0,24.0,0.0,0.0,Italy,Fashion,Bronze
SEL0034,2025-05-19,1,1,1.0,1.0,1.0,55.2,11232.0,5639.0,20.0,0.0,0.0,Spain,Beauty,Bronze
SEL0034,2025-06-23,1,0,0.0,,1.0,55.3,11222.0,5191.0,21.0,0.0,0.0,Spain,Beauty,Bronze
SEL0034,2025-07-07,1,0,0.0,5.0,1.0,66.5,12301.0,5165.0,29.0,0.0,0.0,Spain,Beauty,Bronze
SEL0034,2025-08-04,1,0,0.0,5.0,1.0,50.8,10806.0,4086.0,18.0,0.0,0.0,Spain,Beauty,Bronze
SEL0034,2025-08-11,1,0,0.0,,,54.65,10670.0,4923.0,21.0,0.0,0.0,Spain,Beauty,Bronze
SEL0034,2025-08-25,1,0,0.0,3.0,1.0,53.3,10577.0,4839.0,20.0,1.0,1.0,Spain,Beauty,Bronze
SEL0034,2025-09-01,1,0,0.0,4.0,1.0,52.15,11069.0,5259.0,17.0,0.0,0.0,Spain,Beauty,Bronze
SEL0034,2025-11-10,1,0,0.0,,,60.300000000000004,10897.0,5579.0,22.0,0.0,0.0,Spain,Beauty,Bronze
SEL0034,2025-12-22,1,0,0.0,,,51.099999999999994,11020.0,3905.0,16.0,0.0,0.0,Spain,Beauty,Bronze
SEL0034,2026-01-19,1,0,0.0,5.0,1.0,57.25,11046.0,5295.0,21.0,0.0,0.0,Spain,Beauty,Bronze
SEL0034,2026-01-26,1,0,0.0,,,58.55,12115.0,5224.0,21.0,0.0,0.0,Spain,Beauty,Bronze
SEL0035,2025-12-22,1,0,0.0,,,100.0,9649.0,5152.0,20.0,0.0,0.0,Spain,Toys & Games,Silver
SEL0035,2026-01-12,1,0,0.0,,,100.0,9002.0,4490.0,19.0,0.0,0.0,Spain,Toys & Games,Silver
SEL0035,2026-02-09,2,0,0.0,3.0,2.0,58.133333333333326,18874.0,9875.0,30.0,0.0,0.0,Spain,Toys & Games,Silver
SEL0035,2026-02-23,1,0,0.0,2.0,1.0,69.10000000000001,21099.0,10554.0,34.0,0.0,0.0,Spain,Toys & Games,Silver
SEL0035,2026-03-02,3,0,0.0,4.333333333333333,3.0,66.60000000000001,20724.0,8468.0,34.0,0.0,0.0,Spain,Toys & Games,Silver
SEL0035,2026-03-09,1,0,0.0,5.0,1.0,60.56666666666666,18077.0,8658.0,34.0,0.0,0.0,Spain,Toys & Games,Silver
SEL0035,2026-03-23,4,0,0.0,4.5,4.0,63.9,18462.0,7967.0,36.0,0.0,0.0,Spain,Toys & Games,Silver
SEL0035,2026-03-30,1,1,1.0,,,66.73333333333333,20683.0,9084.0,31.0,0.0,0.0,Spain,Toys & Games,Silver
SEL0035,2026-04-13,1,0,0.0,3.0,1.0,64.23333333333333,19713.0,8891.0,34.0,0.0,0.0,Spain,Toys & Games,Silver
SEL0035,2026-05-18,3,1,0.3333333333333333,4.5,2.0,66.03333333333335,19150.0,7251.0,37.0,0.0,0.0,Spain,Toys & Games,Silver
SEL0035,2026-05-25,1,0,0.0,,,65.46666666666667,18905.0,8526.0,33.0,0.0,0.0,Spain,Toys & Games,Silver
SEL0035,2026-06-15,1,0,0.0,,,62.333333333333336,20963.0,9450.0,32.0,0.0,0.0,Spain,Toys & Games,Silver
SEL0035,2026-06-22,1,0,0.0,5.0,1.0,69.76666666666667,19621.0,8460.0,37.0,0.0,0.0,Spain,Toys & Games,Silver
SEL0036,2025-06-16,1,0,0.0,4.0,1.0,66.3,13096.0,5674.0,23.0,0.0,0.0,France,Fashion,Gold
SEL0036,2025-07-07,1,0,0.0,,,66.8,13262.0,5978.0,26.0,0.0,0.0,France,Fashion,Gold
SEL0036,2025-08-11,2,1,0.5,3.0,1.0,68.35,13814.0,6146.0,24.0,0.0,0.0,France,Fashion,Gold
SEL0036,2025-08-25,1,0,0.0,5.0,1.0,56.3,13010.0,6800.0,19.0,0.0,0.0,France,Fashion,Gold
SEL0036,2025-09-15,1,0,0.0,,,64.65,12923.0,6069.0,25.0,0.0,0.0,France,Fashion,Gold
SEL0036,2025-09-22,1,0,0.0,5.0,1.0,74.30000000000001,15023.0,6692.0,27.0,0.0,0.0,France,Fashion,Gold
SEL0036,2025-10-13,1,0,0.0,,1.0,70.2,14955.0,7004.0,23.0,0.0,0.0,France,Fashion,Gold
SEL0036,2025-10-20,1,0,0.0,,,62.5,14033.0,5241.0,17.0,0.0,0.0,France,Fashion,Gold
SEL0036,2025-11-10,1,0,0.0,5.0,1.0,52.23333333333333,16926.0,8686.0,29.0,0.0,0.0,France,Fashion,Gold
SEL0036,2025-12-01,1,0,0.0,,,64.23333333333333,17788.0,7943.0,35.0,0.0,0.0,France,Fashion,Gold
SEL0036,2025-12-15,1,0,0.0,,,54.6,23571.0,11008.0,36.0,0.0,0.0,France,Fashion,Gold
SEL0036,2026-01-05,1,0,0.0,,,60.45,25820.0,12224.0,41.0,0.0,0.0,France,Fashion,Gold
SEL0036,2026-02-02,1,0,0.0,,,64.4,25115.0,10908.0,47.0,0.0,0.0,France,Fashion,Gold
SEL0036,2026-02-23,1,0,0.0,4.0,1.0,59.075,25049.0,11453.0,34.0,0.0,0.0,France,Fashion,Gold
SEL0036,2026-03-02,1,0,0.0,,,62.25,25666.0,11161.0,43.0,0.0,0.0,France,Fashion,Gold
SEL0036,2026-03-09,1,1,1.0,3.0,1.0,59.025,24039.0,11015.0,41.0,0.0,0.0,France,Fashion,Gold
SEL0036,2026-03-16,1,1,1.0,,,60.25,24466.0,10395.0,42.0,0.0,0.0,France,Fashion,Gold
SEL0036,2026-04-06,1,0,0.0,4.0,1.0,59.5,23627.0,10818.0,43.0,0.0,0.0,France,Fashion,Gold
SEL0036,2026-04-27,1,1,1.0,,,63.275,24836.0,11005.0,45.0,0.0,0.0,France,Fashion,Gold
SEL0036,2026-05-04,2,0,0.0,3.0,2.0,55.474999999999994,22999.0,10734.0,39.0,1.0,0.5,France,Fashion,Gold
SEL0036,2026-05-11,1,0,0.0,,,67.6,26679.0,11351.0,49.0,0.0,0.0,France,Fashion,Gold
SEL0036,2026-05-25,1,1,1.0,3.0,1.0,59.75,25306.0,10148.0,40.0,1.0,1.0,France,Fashion,Gold
SEL0036,2026-06-08,1,0,0.0,5.0,1.0,66.45,24855.0,11119.0,50.0,0.0,0.0,France,Fashion,Gold
SEL0036,2026-06-15,2,0,0.0,4.5,2.0,66.225,25856.0,11845.0,47.0,0.0,0.0,France,Fashion,Gold
SEL0036,2026-06-29,1,0,0.0,5.0,1.0,,,,,0.0,0.0,France,Fashion,Gold
SEL0037,2025-08-04,1,0,0.0,,,66.0,12616.0,6407.0,26.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0037,2025-09-08,1,0,0.0,4.0,2.0,58.150000000000006,11784.0,5754.0,21.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0037,2025-12-15,1,0,0.0,,,53.56666666666666,14968.0,6515.0,32.0,1.0,1.0,France,Pet Supplies,Bronze
SEL0037,2025-12-22,1,0,0.0,,,51.63333333333333,16609.0,6797.0,24.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0037,2026-01-12,2,0,0.0,2.0,1.0,53.800000000000004,16537.0,7224.0,26.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0037,2026-03-23,1,0,0.0,4.0,1.0,52.833333333333336,15564.0,6522.0,25.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0037,2026-04-13,1,1,1.0,,,51.93333333333334,15306.0,7573.0,30.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0037,2026-04-27,1,0,0.0,,,48.166666666666664,14703.0,7390.0,26.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0037,2026-06-01,2,1,0.5,2.0,1.0,44.06666666666666,14044.0,5456.0,23.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0037,2026-06-08,2,0,0.0,4.0,1.0,50.73333333333333,15929.0,7430.0,24.0,1.0,0.5,France,Pet Supplies,Bronze
SEL0037,2026-06-15,1,0,0.0,,,52.36666666666667,14665.0,6952.0,28.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0038,2025-07-14,1,0,0.0,4.0,1.0,77.4,7708.0,3580.0,13.0,0.0,0.0,Spain,Fashion,Bronze
SEL0038,2025-07-21,1,0,0.0,,,60.900000000000006,11963.0,4573.0,22.0,0.0,0.0,Spain,Fashion,Bronze
SEL0038,2025-08-11,1,0,0.0,2.0,1.0,48.0,10223.0,4337.0,19.0,0.0,0.0,Spain,Fashion,Bronze
SEL0038,2025-09-29,1,0,0.0,,,58.5,11714.0,5961.0,20.0,0.0,0.0,Spain,Fashion,Bronze
SEL0038,2025-11-17,1,0,0.0,,,49.9,10601.0,4893.0,14.0,0.0,0.0,Spain,Fashion,Bronze
SEL0038,2025-12-15,1,0,0.0,3.0,1.0,52.15,21081.0,8621.0,37.0,0.0,0.0,Spain,Fashion,Bronze
SEL0038,2025-12-29,2,1,0.5,4.0,1.0,55.85,22867.0,8864.0,40.0,1.0,0.5,Spain,Fashion,Bronze
SEL0038,2026-01-12,1,1,1.0,,,50.75,20123.0,8813.0,36.0,0.0,0.0,Spain,Fashion,Bronze
SEL0038,2026-01-19,2,0,0.0,,,44.480000000000004,22019.0,9827.0,38.0,0.0,0.0,Spain,Fashion,Bronze
SEL0038,2026-02-09,1,0,0.0,4.0,1.0,41.82000000000001,22504.0,9937.0,32.0,0.0,0.0,Spain,Fashion,Bronze
SEL0038,2026-02-16,3,0,0.0,3.6666666666666665,3.0,44.339999999999996,22902.0,10237.0,37.0,0.0,0.0,Spain,Fashion,Bronze
SEL0038,2026-02-23,1,0,0.0,,,47.839999999999996,23534.0,11419.0,43.0,0.0,0.0,Spain,Fashion,Bronze
SEL0038,2026-03-02,2,0,0.0,,,44.12,22969.0,11176.0,37.0,0.0,0.0,Spain,Fashion,Bronze
SEL0038,2026-03-16,2,0,0.0,4.0,1.0,43.260000000000005,22089.0,10660.0,36.0,0.0,0.0,Spain,Fashion,Bronze
SEL0038,2026-03-23,2,0,0.0,4.0,1.0,46.22,23461.0,10758.0,39.0,0.0,0.0,Spain,Fashion,Bronze
SEL0038,2026-03-30,1,0,0.0,,,42.62,23236.0,9426.0,34.0,0.0,0.0,Spain,Fashion,Bronze
SEL0038,2026-05-11,1,0,0.0,,,50.22,24145.0,10650.0,43.0,0.0,0.0,Spain,Fashion,Bronze
SEL0038,2026-05-25,2,0,0.0,,,44.64,23195.0,11601.0,38.0,0.0,0.0,Spain,Fashion,Bronze
SEL0038,2026-06-01,2,0,0.0,4.0,2.0,45.779999999999994,23131.0,12259.0,34.0,0.0,0.0,Spain,Fashion,Bronze
SEL0038,2026-06-08,2,0,0.0,4.0,1.0,42.04,21206.0,9910.0,37.0,0.0,0.0,Spain,Fashion,Bronze
SEL0038,2026-06-15,1,1,1.0,4.0,1.0,45.58,21580.0,9671.0,40.0,1.0,1.0,Spain,Fashion,Bronze
SEL0039,2025-01-27,1,1,1.0,2.0,1.0,52.7,10663.0,4663.0,17.0,0.0,0.0,France,Fashion,Gold
SEL0039,2025-03-17,1,0,0.0,2.0,1.0,50.650000000000006,11691.0,5154.0,15.0,0.0,0.0,France,Fashion,Gold
SEL0039,2025-03-24,1,0,0.0,5.0,1.0,57.96666666666667,18507.0,9252.0,28.0,0.0,0.0,France,Fashion,Gold
SEL0039,2025-05-05,1,0,0.0,4.0,1.0,54.5,17756.0,6537.0,25.0,0.0,0.0,France,Fashion,Gold
SEL0039,2025-05-12,2,0,0.0,4.0,2.0,54.333333333333336,17391.0,7358.0,29.0,0.0,0.0,France,Fashion,Gold
SEL0039,2025-07-07,1,0,0.0,3.0,1.0,63.800000000000004,18622.0,8790.0,36.0,0.0,0.0,France,Fashion,Gold
SEL0039,2025-08-18,1,1,1.0,,,61.366666666666674,18547.0,6864.0,34.0,0.0,0.0,France,Fashion,Gold
SEL0039,2025-09-01,1,1,1.0,,,62.666666666666664,17720.0,8635.0,36.0,1.0,1.0,France,Fashion,Gold
SEL0039,2025-09-15,1,0,0.0,4.0,1.0,51.23333333333333,16646.0,7534.0,24.0,0.0,0.0,France,Fashion,Gold
SEL0039,2025-09-22,1,0,0.0,5.0,1.0,60.099999999999994,17825.0,7134.0,29.0,0.0,0.0,France,Fashion,Gold
SEL0039,2025-10-06,1,1,1.0,1.0,1.0,62.56666666666666,17922.0,7696.0,33.0,0.0,0.0,France,Fashion,Gold
SEL0039,2025-12-01,2,1,0.5,4.0,1.0,54.1,17608.0,7826.0,25.0,0.0,0.0,France,Fashion,Gold
SEL0039,2025-12-15,3,0,0.0,2.5,2.0,57.53333333333333,17740.0,8453.0,30.0,1.0,0.3333333333333333,France,Fashion,Gold
SEL0039,2025-12-22,1,0,0.0,1.0,1.0,58.6,17546.0,7616.0,33.0,0.0,0.0,France,Fashion,Gold
SEL0039,2026-01-12,2,0,0.0,,,56.56666666666666,17452.0,6991.0,32.0,0.0,0.0,France,Fashion,Gold
SEL0039,2026-03-16,1,0,0.0,,,58.46666666666666,17348.0,8764.0,31.0,0.0,0.0,France,Fashion,Gold
SEL0039,2026-04-13,1,0,0.0,3.0,1.0,49.06666666666666,16108.0,7598.0,23.0,0.0,0.0,France,Fashion,Gold
SEL0039,2026-05-11,1,1,1.0,3.0,1.0,54.1,17144.0,8581.0,26.0,0.0,0.0,France,Fashion,Gold
SEL0039,2026-05-18,1,0,0.0,4.0,1.0,58.06666666666666,17598.0,7788.0,30.0,0.0,0.0,France,Fashion,Gold
SEL0039,2026-05-25,1,0,0.0,,1.0,55.5,17404.0,8820.0,27.0,0.0,0.0,France,Fashion,Gold
SEL0039,2026-06-15,1,0,0.0,5.0,1.0,69.66666666666667,19292.0,9281.0,37.0,0.0,0.0,France,Fashion,Gold
SEL0040,2025-08-04,1,1,1.0,,,36.6,8842.0,4580.0,10.0,1.0,1.0,Spain,Electronics,Bronze
SEL0040,2025-08-11,1,0,0.0,,1.0,33.2,7686.0,3508.0,8.0,0.0,0.0,Spain,Electronics,Bronze
SEL0040,2025-08-25,1,0,0.0,,,34.6,7776.0,4127.0,8.0,0.0,0.0,Spain,Electronics,Bronze
SEL0040,2025-09-22,2,1,0.5,5.0,1.0,21.950000000000003,5755.0,2926.0,3.0,0.0,0.0,Spain,Electronics,Bronze
SEL0040,2025-11-24,1,0,0.0,3.0,1.0,24.600000000000005,8474.0,4300.0,8.0,0.0,0.0,Spain,Electronics,Bronze
SEL0040,2025-12-08,1,1,1.0,2.0,1.0,27.325,12247.0,5175.0,14.0,0.0,0.0,Spain,Electronics,Bronze
SEL0040,2025-12-15,1,0,0.0,,,22.95,11438.0,5536.0,8.0,0.0,0.0,Spain,Electronics,Bronze
SEL0040,2026-02-09,4,2,0.5,2.6666666666666665,3.0,13.174999999999999,7040.0,2956.0,3.0,1.0,0.25,Spain,Electronics,Bronze
SEL0040,2026-02-23,1,0,0.0,4.0,1.0,11.0,6189.0,2581.0,2.0,0.0,0.0,Spain,Electronics,Bronze
SEL0040,2026-03-02,1,0,0.0,,,9.95,6127.0,2790.0,1.0,0.0,0.0,Spain,Electronics,Bronze
SEL0040,2026-03-16,1,1,1.0,,,10.5,5913.0,2641.0,1.0,0.0,0.0,Spain,Electronics,Bronze
SEL0040,2026-03-30,1,0,0.0,,1.0,8.7,5340.0,2449.0,0.0,0.0,0.0,Spain,Electronics,Bronze
SEL0040,2026-04-20,1,1,1.0,,,7.975,5119.0,2124.0,0.0,0.0,0.0,Spain,Electronics,Bronze
SEL0040,2026-04-27,1,0,0.0,4.0,1.0,7.675,4658.0,2054.0,0.0,0.0,0.0,Spain,Electronics,Bronze
SEL0040,2026-05-18,1,0,0.0,3.0,1.0,14.280000000000001,9223.0,4270.0,5.0,0.0,0.0,Spain,Electronics,Bronze
SEL0040,2026-05-25,3,1,0.3333333333333333,3.0,2.0,13.5,9169.0,3646.0,5.0,0.0,0.0,Spain,Electronics,Bronze
SEL0040,2026-06-08,1,0,0.0,3.0,1.0,13.440000000000001,9037.0,4414.0,5.0,0.0,0.0,Spain,Electronics,Bronze
SEL0040,2026-06-15,3,1,0.3333333333333333,5.0,1.0,12.940000000000001,8341.0,3897.0,4.0,1.0,0.3333333333333333,Spain,Electronics,Bronze
